date,pnl
2021-08-10,-0.007618514382897525
2021-08-11,-0.006084765035651846
2021-08-12,0.004446597862225333
2021-08-13,0.008308850677972355
2021-08-16,0.005155119030383897
2021-08-17,2.274174045662023e-06
2021-08-18,-0.007776011121711512
2021-08-19,0.015751831653261154
2021-08-20,0.0036156088054598856
2021-08-23,0.004420839656783448
2021-08-24,0.003597643014630799
2021-08-25,-0.011944608169898124
2021-08-26,-0.0021310148579536947
2021-08-27,-0.003167459916185442
2021-08-30,0.010009148637292449
2021-08-31,0.0033546712853636377
2021-09-01,0.008429265482918835
2021-09-02,-0.004698232188794307
2021-09-03,-0.008565139055673686
2021-09-07,0.0014413989155059282
2021-09-08,0.0028132938520499876
2021-09-09,-0.0027479158807140083
2021-09-10,-0.01312159644459714
2021-09-13,0.0007180194464144585
2021-09-14,-0.01230698087715161
2021-09-15,-0.006941435802851714
2021-09-16,0.014385339725433165
2021-09-17,0.009448900446428331
2021-09-20,0.011361421368656631
2021-09-21,0.0078305922790007
2021-09-22,0.00709438111024937
2021-09-23,0.004184139996723796
2021-09-24,0.0046041809112566615
2021-09-27,0.006622418365793566
2021-09-28,0.016697273635422918
2021-09-29,-0.005423449795319892
2021-09-30,-0.005159085778584465
2021-10-01,0.006800788892472067
2021-10-04,-0.006768614071942781
2021-10-05,-0.0036643921844519423
2021-10-06,0.001262856050386376
2021-10-07,0.005430069143727903
2021-10-08,-0.010074547559589411
2021-10-11,0.0006574515353760234
2021-10-12,0.006897739614296346
2021-10-13,0.008263309787674648
2021-10-14,-0.0015790413747943763
2021-10-15,-0.004777167359932444
2021-10-18,0.021810014813485348
2021-10-19,-0.011187367206462358
2021-10-20,0.004290407034523898
2021-10-21,0.021950195851601784
2021-10-22,0.01210043472051951
2021-10-25,0.027543505499587055
2021-10-26,-0.0013338900350390276
2021-10-27,0.008180945027727414
2021-10-28,0.011739869574860706
2021-10-29,-0.0028562538397690126
2021-11-01,-0.00903110569591057
2021-11-02,0.005839045375057478
2021-11-03,-0.004983802691767082
2021-11-04,0.05358741558528841
2021-11-05,-0.02931012552429351
2021-11-08,0.0036700619389671086
2021-11-09,-0.017543605774435023
2021-11-10,-0.030663763191920435
2021-11-11,0.01938690621745908
2021-11-12,-0.019152382705609827
2021-11-15,-0.019491221451524154
2021-11-16,0.008860364229836713
2021-11-17,0.004193370793908918
2021-11-18,-0.010356276633240782
2021-11-19,0.014020442915992727
2021-11-22,0.010322110526104246
2021-11-23,0.00023459373201312731
2021-11-24,0.003145830863522865
2021-11-26,0.003156551949685159
2021-11-29,-0.024646773441969583
2021-11-30,0.009457052546301106
2021-12-01,-0.0021221451479867598
2021-12-02,0.0001627881783381079
2021-12-03,0.014683245747734053
2021-12-06,-0.002317633285166376
2021-12-07,-0.030562251868268435
2021-12-08,-0.007441334113130376
2021-12-09,0.025576122344596917
2021-12-10,0.0035742166805299916
2021-12-13,-0.0036721347114127673
2021-12-14,0.042317991261439945
2021-12-15,-0.017854542380942747
2021-12-16,-0.008466528625184206
2021-12-17,0.024561706989008086
2021-12-20,-0.006168965712815149
2021-12-21,0.005114530009015792
2021-12-22,0.019297858490711167
2021-12-23,-0.007246195985864439
2021-12-27,-0.006480903027446526
2021-12-28,0.0039125898804298785
2021-12-29,-0.0023914280105237357
2021-12-30,-0.0025308880980063125
2021-12-31,0.0018501499667549297
2022-01-03,-0.006418841985843201
2022-01-04,0.02615259796109142
2022-01-05,0.007253933358606475
2022-01-06,-0.0020107657081393383
2022-01-07,0.004854727621820283
2022-01-10,-0.019308458230767225
2022-01-11,-0.010891648702355271
2022-01-12,0.0002991386194499771
2022-01-13,0.01796426633944466
2022-01-14,-0.001875275318106637
2022-01-18,0.006862481804867777
2022-01-19,-0.0005941854881563312
2022-01-20,0.0005023472513469372
2022-01-21,0.011808472334283799
2022-01-24,-0.008922455199301363
2022-01-25,-0.014192072828375814
2022-01-26,0.004306345003555777
2022-01-27,-0.02831791718530878
2022-01-28,-0.007166806545923796
2022-01-31,9.37040674347318e-05
2022-02-01,-0.005369509162825597
2022-02-02,0.025400470918950677
2022-02-03,0.039763508111358634
2022-02-04,0.01305166279787399
2022-02-07,0.011578748233518017
2022-02-08,-0.006547849926994202
2022-02-09,-0.016183756591606698
2022-02-10,0.013452683779628164
2022-02-11,0.005343088327604967
2022-02-14,0.005223097017700651
2022-02-15,-0.017201225435382453
2022-02-16,0.021948598597085305
2022-02-17,-0.007819825265186887
2022-02-18,-0.007289649048201655
2022-02-22,-0.003478423130212255
2022-02-23,0.0005289258506989813
2022-02-24,-0.021023379628809794
2022-02-25,-0.006140125912622116
2022-02-28,0.005535573676952439
2022-03-01,0.01804787871241848
2022-03-02,0.0032453090148336725
2022-03-03,0.008375233681409047
2022-03-04,-0.000782543727762184
2022-03-07,-0.01076568884141068
2022-03-08,-0.03269227395739385
2022-03-09,0.01595680249968667
2022-03-10,-0.008120851249245163
2022-03-11,-0.01790470546687337
2022-03-14,0.0011804488349139042
2022-03-15,0.012033246597493955
2022-03-16,0.019695301904960917
2022-03-17,0.0072544392755564254
2022-03-18,-0.05701935919534158
2022-03-21,0.04039537672762033
2022-03-22,-0.002054020274948389
2022-03-23,-0.008309953606107884
2022-03-24,-0.028957446409331858
2022-03-25,-0.006290051999070157
2022-03-28,0.022391747966502708
2022-03-29,-0.01168401313754969
2022-03-30,0.011477715488134518
2022-03-31,0.007901524879447596
2022-04-01,-0.0007612867720003368
2022-04-04,-0.003487295318911641
2022-04-05,0.0005022139679071509
2022-04-06,0.008162879317962671
2022-04-07,-0.0005800810998628245
2022-04-08,-0.002155803945453451
2022-04-11,-0.00398592827172282
2022-04-12,0.0105717288826137
2022-04-13,0.009927759713469266
2022-04-14,0.0068240338217679
2022-04-18,0.001342312148551351
2022-04-19,-0.004345580783227503
2022-04-20,0.1125946120350541
2022-04-21,-0.0064169394990077405
2022-04-22,-0.010527882285571947
2022-04-25,0.009528753281165949
2022-04-26,-0.0035398784427612224
2022-04-27,-0.008078389185204881
2022-04-28,-0.021135096905806124
2022-04-29,0.012682221202647967
2022-05-02,0.0060009227730236335
2022-05-03,-0.0043148701033024015
2022-05-04,0.014448635350378618
2022-05-05,0.03008455105806207
2022-05-06,-0.023263761254397587
2022-05-09,-0.001998471350214129
2022-05-10,-0.0040561877187120406
2022-05-11,-0.003431436300716693
2022-05-12,0.0259253426399338
2022-05-13,-0.014831444694547825
2022-05-16,-0.0038382104778351463
2022-05-17,-0.0225998724933177
2022-05-18,0.002271787777600746
2022-05-19,-0.07069258181226917
2022-05-20,-0.006508967218937084
2022-05-23,-0.0035827663006546715
2022-05-24,-0.017591152332508464
2022-05-25,0.012689470195646224
2022-05-26,-0.012799404079016348
2022-05-27,-0.012024720524321771
2022-05-31,-0.013256656929038031
2022-06-01,-0.0015927763094453716
2022-06-02,0.0006626096927544838
2022-06-03,-0.004822896120120316
2022-06-06,-0.0034185476647508395
2022-06-07,-0.0044742218158158
2022-06-08,-0.015646264722374643
2022-06-09,-0.006558870695232963
2022-06-10,0.009508279128623775
2022-06-13,-0.01197040268945495
2022-06-14,-0.022328680719661403
2022-06-15,0.026528572264980205
2022-06-16,-0.011402233036424205
2022-06-17,0.013244586544366152
2022-06-21,-0.02362375950073306
2022-06-22,0.0029060416986114337
2022-06-23,-0.026379877620227598
2022-06-24,-0.017597488525746052
2022-06-27,0.007863488625915169
2022-06-28,-0.004101140512758363
2022-06-29,0.002667541103070439
2022-06-30,-0.01500108760167925
2022-07-01,-0.021183364065820023
2022-07-05,-0.028203022999897638
2022-07-06,0.00025133409928628663
2022-07-07,0.0027330948227960736
2022-07-08,-0.0019280185818310164
2022-07-11,-0.018786783838527374
2022-07-12,0.012891439140051204
2022-07-13,0.012685233026532816
2022-07-14,-0.027817439916395556
2022-07-15,0.019882190717446454
2022-07-18,0.004715460651845585
2022-07-19,-0.006680084922726317
2022-07-20,-0.037631527189437006
2022-07-21,0.012474184305360575
2022-07-22,0.02217519574910397
2022-07-25,-0.002133726470914138
2022-07-26,-0.033405492694599546
2022-07-27,0.00016856212663855265
2022-07-28,0.009462533096228794
2022-07-29,-0.0008744452545245448
2022-08-01,0.017905451830410687
2022-08-02,0.02615967055936033
2022-08-03,-0.028360739190046374
2022-08-04,-0.00760471617499299
2022-08-05,-0.009470020580603583
2022-08-08,0.013456934497481803
2022-08-09,-0.018486652894293548
2022-08-10,-0.018880438282532476
2022-08-11,0.009349272027286597
2022-08-12,0.008794189715113587
2022-08-15,0.0072578361549160714
2022-08-16,0.0011973654647209659
2022-08-17,0.023548440839474296
2022-08-18,-0.0019037218105531079
2022-08-19,-0.0011529026465359835
2022-08-22,0.0038476188353766348
2022-08-23,-0.008444955579434109
2022-08-24,0.0002070055035491048
2022-08-25,-0.008741132380867187
2022-08-26,0.01924020503212354
2022-08-29,0.012494304660152198
2022-08-30,0.007512679855456119
2022-08-31,0.01627202608267807
2022-09-01,0.0012034546711045995
2022-09-02,-0.0038119938250609233
2022-09-06,0.011951937716561138
2022-09-07,0.012469087400679615
2022-09-08,0.0031374136385039953
2022-09-09,-0.00833848421172366
2022-09-12,0.007322822825364176
2022-09-13,-0.014799010214708554
2022-09-14,0.0022350109135433147
2022-09-15,0.00674133514599871
2022-09-16,0.01375543126176698
2022-09-19,-0.004671343340409603
2022-09-20,-0.0040557950828109205
2022-09-21,0.008491904905405467
2022-09-22,0.0302721640277778
2022-09-23,-0.009123873317568964
2022-09-26,-0.00833302982663029
2022-09-27,-0.014934364699260022
2022-09-28,-0.007381121624763496
2022-09-29,-0.003478162079414439
2022-09-30,-0.00847240804467232
2022-10-03,-0.0063841622995931034
2022-10-04,-0.031017343315034078
2022-10-05,0.002465373712823899
2022-10-06,-0.0039940252789939235
2022-10-07,0.017415187703573955
2022-10-10,0.01831497258328351
2022-10-11,-0.006391950169295444
2022-10-12,0.006581600336334048
2022-10-13,-0.016494996778067948
2022-10-14,0.023432540571572222
2022-10-17,0.0037853335328796936
2022-10-18,-0.020665690365545223
2022-10-19,-0.011635425986436201
2022-10-20,0.009060748015952701
2022-10-21,0.014578600047852379
2022-10-24,-0.016495475274200273
2022-10-25,-0.007243167053452813
2022-10-26,0.00011395605443979384
2022-10-27,0.05068867072306382
2022-10-28,0.020301814530189623
2022-10-31,-0.0049852239355174955
2022-11-01,-0.0017079169137207766
2022-11-02,0.030781319918910904
2022-11-03,-0.0018363563868555866
2022-11-04,-0.0034776820580775082
2022-11-07,0.017972769394737232
2022-11-08,0.011553243065443265
2022-11-09,0.0013435639462447144
2022-11-10,0.010596290350259304
2022-11-11,-0.02732842830196833
2022-11-14,-0.00043905515027448105
2022-11-15,-0.01572276205620017
2022-11-16,0.012104839671476958
2022-11-17,0.012696873750798724
2022-11-18,-0.003501220443676993
2022-11-21,-0.021070350751470804
2022-11-22,-0.009886318371966392
2022-11-23,0.01044326780837273
2022-11-25,-0.003018521281309341
2022-11-28,-0.010894788780990405
2022-11-29,0.0018760198488312254
2022-11-30,-0.0003350348042198089
2022-12-01,0.011076779149197441
2022-12-02,-0.0019270017221617195
2022-12-05,0.01502540898400516
2022-12-06,-0.013809650731564031
2022-12-07,0.010915734047210517
2022-12-08,0.02186815849718704
2022-12-09,-0.010750697042623573
2022-12-12,0.013191055991080367
2022-12-13,0.012638239899289862
2022-12-14,0.0017724022310031122
2022-12-15,-0.018877434347594577
2022-12-16,0.0243883508694221
2022-12-19,-0.010118420043731273
2022-12-20,0.03424341519481524
2022-12-21,-0.004680226720503
2022-12-22,0.029520165329623687
2022-12-23,0.0089480780606038
2022-12-27,-0.004160151607924522
2022-12-28,-0.011578950430462955
2022-12-29,-0.020777681759363648
2022-12-30,0.000991803160233719
2023-01-03,-0.024605394352965895
2023-01-04,0.007859938820905453
2023-01-05,-0.00446205342207803
2023-01-06,0.00321148182793086
2023-01-09,0.02088276797440306
2023-01-10,0.006008667544997553
2023-01-11,-0.004809653246327785
2023-01-12,-0.003909310367766332
2023-01-13,0.0042863555099608205
2023-01-17,0.016492806611621693
2023-01-18,0.0016631525255326593
2023-01-19,-0.01586218388929067
2023-01-20,0.019120039427412215
2023-01-23,0.017339656133878042
2023-01-24,-0.007750774368707802
2023-01-25,-0.017247383189680117
2023-01-26,0.021564744960048943
2023-01-27,0.011790563050746128
2023-01-30,-0.026677431064176936
2023-01-31,0.012210707798772548
2023-02-01,0.003658626217395969
2023-02-02,-0.006387319472334109
2023-02-03,0.011864829257365471
2023-02-06,0.014806992173968121
2023-02-07,-0.007311581664908046
2023-02-08,0.0019507756085007852
2023-02-09,-0.00425362980298602
2023-02-10,-0.012923821827577326
2023-02-13,-0.00025279167175592827
2023-02-14,-0.02131146421363447
2023-02-15,-0.013401056335092313
2023-02-16,0.007227457479996286
2023-02-17,-0.0034371577560930646
2023-02-21,-0.000933292745144257
2023-02-22,3.270798149640605e-06
2023-02-23,-0.006292624932275464
2023-02-24,-0.0021381371694326923
2023-02-27,-0.020277027163837228
2023-02-28,0.009100332804029004
2023-03-01,-4.1098882731604276e-05
2023-03-02,0.025612737908591678
2023-03-03,0.0029534240264434187
2023-03-06,0.0036417151320996427
2023-03-07,0.007698778319209184
2023-03-08,0.007272133830736129
2023-03-09,0.010615593604121756
2023-03-10,-0.002002541868508974
2023-03-13,-0.0006727925441533016
2023-03-14,0.011160637379239544
2023-03-15,0.008468737341226943
2023-03-16,0.003323902140739927
2023-03-17,0.005090713356018189
2023-03-20,-0.0009527257115711166
2023-03-21,-0.03746955374887195
2023-03-22,-0.004968280848398022
2023-03-23,0.0033004845875446586
2023-03-24,-0.008422139746204213
2023-03-27,0.006970736668971783
2023-03-28,-0.005100961445675317
2023-03-29,-0.0027035069598174656
2023-03-30,-0.005657064155705997
2023-03-31,-0.00904529201757566
2023-04-03,0.010133794205509033
2023-04-04,-0.005378140353664927
2023-04-05,-0.009681189723889662
2023-04-06,0.006637404092456055
2023-04-10,-0.017542958222623035
2023-04-11,-0.005695550752818007
2023-04-12,0.009243359563436937
2023-04-13,-0.00591609159651483
2023-04-14,0.0013986501918889717
2023-04-17,0.004609414829415782
2023-04-18,0.004995572862699345
2023-04-19,0.0033442434761450555
2023-04-20,0.02026374492447771
2023-04-21,-0.013623608407378992
2023-04-24,0.0032794599226213944
2023-04-25,-0.00860253908951325
2023-04-26,0.0013700984785538573
2023-04-27,-0.007462568703817081
2023-04-28,0.01098919949921426
2023-05-01,-0.0002841191712608818
2023-05-02,0.012776631668586037
2023-05-03,-0.004484143014706276
2023-05-04,0.04522090370627845
2023-05-05,-0.011724429635930327
2023-05-08,-5.784570207877328e-05
2023-05-09,0.022173050953966076
2023-05-10,0.02428460393430969
2023-05-11,0.013303913548344808
2023-05-12,-0.0017463087631117385
2023-05-15,-0.0009323470539221383
2023-05-16,-0.0021491548572674
2023-05-17,0.007331987854558995
2023-05-18,-0.0028249852665611598
2023-05-19,-0.00013572091950226652
2023-05-22,-0.012104079825412796
2023-05-23,-0.0005480069669901356
2023-05-24,-0.0018001840375231237
2023-05-25,-0.013725401224628649
2023-05-26,0.004165713848622385
2023-05-30,0.0025959025756286174
2023-05-31,-0.02131921353684973
2023-06-01,-0.002949473995984932
2023-06-02,0.007459381882333913
2023-06-05,-0.003203506823866898
2023-06-06,0.0017010754183782867
2023-06-07,-7.285779358374295e-05
2023-06-08,0.00807338285693185
2023-06-09,0.0016236322821347542
2023-06-12,-0.002039169629807593
2023-06-13,0.0044084301762576895
2023-06-14,-0.015430859616602267
2023-06-15,0.013838313118410734
2023-06-16,0.0041534034339002985
2023-06-20,-0.03028887963847861
2023-06-21,0.011853833243041819
2023-06-22,-0.019304756308811663
2023-06-23,-0.0028833963679546545
2023-06-26,-0.020790150886209027
2023-06-27,0.0002086132922236798
2023-06-28,0.010671898252216242
2023-06-29,0.002079910157677835
2023-06-30,0.0008785382321831775
2023-07-03,-0.011031203039054777
2023-07-05,-0.0014022585606646982
2023-07-06,-0.016698172643025873
2023-07-07,0.004569298281438233
2023-07-10,0.013029967338969375
2023-07-11,-0.008812274852273056
2023-07-12,-0.0061495431342931525
2023-07-13,-0.0035670486268928993
2023-07-14,-0.013154928706377123
2023-07-17,-0.012669817354867613
2023-07-18,-0.013662593333114908
2023-07-19,-0.011103811162003879
2023-07-20,0.03804073428013155
2023-07-21,0.005046094835330427
2023-07-24,-0.0028036907876686345
2023-07-25,-0.004725677515174787
2023-07-26,0.014852545736355567
2023-07-27,-0.002259835393592166
2023-07-28,-0.008402950897601706
2023-07-31,-0.012476191570639738
2023-08-01,-0.0005427635670500391
2023-08-02,0.0004107056464740565
2023-08-03,0.017096922318898443
2023-08-04,0.005671047116966151
2023-08-07,0.003748653464914961
2023-08-08,0.004439204290592292
2023-08-09,-0.0015450673389623467
2023-08-10,-0.002941178204813838
2023-08-11,-0.0017572376482096563
2023-08-14,0.01627854184943152
2023-08-15,0.01179836616110663
2023-08-16,0.00835436046254984
2023-08-17,-0.0021175564633155795
2023-08-18,-0.01024369908722162
2023-08-21,0.002781014324273779
2023-08-22,-0.0036194492410662753
2023-08-23,0.0022895479194336766
2023-08-24,-0.0010623875190346275
2023-08-25,-0.0038327986606441354
2023-08-28,-0.00155367531950658
2023-08-29,0.009364701451111526
2023-08-30,0.004083634014588357
2023-08-31,-0.004493025251907493
2023-09-01,-0.013984059359694578
2023-09-05,-0.0011637496610946033
2023-09-06,0.001972384433210432
2023-09-07,-0.001550362996378601
2023-09-08,-0.005644157117488819
2023-09-11,0.005390850399524827
2023-09-12,-0.038171868827912306
2023-09-13,-0.003089085474523508
2023-09-14,-0.002036861127822163
2023-09-15,0.006329705246997986
2023-09-18,0.00682873624803837
2023-09-19,-0.0006368627882860471
2023-09-20,-0.010501999560707796
2023-09-21,-0.011202827209431545
2023-09-22,-0.0001536768008013617
2023-09-25,0.0005578168533251653
2023-09-26,-0.0009319556602427362
2023-09-27,0.0023266114209305397
2023-09-28,-0.004904136777845718
2023-09-29,-0.008562877846547022
2023-10-02,0.008360838981997487
2023-10-03,-0.0037051133398026664
2023-10-04,0.0018440137589089516
2023-10-05,0.00459524453755328
2023-10-06,-0.0012346803841201388
2023-10-09,-0.0007355118235009588
2023-10-10,-0.0070203380486259905
2023-10-11,-0.00022086316915032153
2023-10-12,0.0013903697418668846
2023-10-13,0.0014344865415280795
2023-10-16,-0.0032588806748645852
2023-10-17,-0.012075374792134365
2023-10-18,0.005261699062894493
2023-10-19,0.0012072689874133697
2023-10-20,-0.0030851519302932044
2023-10-23,-0.01041223750052639
2023-10-24,-0.006800151371543778
2023-10-25,-0.013360446783555201
2023-10-26,-0.006815833519165467
2023-10-27,0.004797134763858669
2023-10-30,-0.01233061855230989
2023-10-31,-0.001058024212965136
2023-11-01,0.010467640609896318
2023-11-02,-0.025437376261079597
2023-11-03,0.00913023796324447
2023-11-06,-0.0009092533355955943
2023-11-07,-0.0077114211237495145
2023-11-08,-0.003337651620722242
2023-11-09,-0.003401748203961329
2023-11-10,0.0005545426399566865
2023-11-13,0.011448680608844275
2023-11-14,0.004231508508303545
2023-11-15,0.0022845513959038268
2023-11-16,0.00209835865665629
2023-11-17,0.005666435310852404
2023-11-20,-0.00020060076260694544
2023-11-21,-0.0024692704740575696
2023-11-22,-0.002586902912020754
2023-11-24,0.0036389306729268846
2023-11-27,-0.00026178799266497136
2023-11-28,-0.0032072725299093488
2023-11-29,0.005812571334233075
2023-11-30,0.006223455343972451
2023-12-01,-0.0008255542811710379
2023-12-04,0.0032837356820306436
2023-12-05,-0.00010491072834869315
2023-12-06,0.002916340483044086
2023-12-07,0.003150467334882709
2023-12-08,0.006140449422433965
2023-12-11,-0.0052129502063285905
2023-12-12,-0.020005566410316446
2023-12-13,0.0035216906319001625
2023-12-14,-0.01604486979811552
2023-12-15,0.0078007912198856805
2023-12-18,-0.0014607378471207077
2023-12-19,0.0031995782949606794
2023-12-20,-0.014523817538190214
2023-12-21,0.007090561214545702
2023-12-22,-0.001879459942322369
2023-12-26,-0.010881860726705309
2023-12-27,-0.00949242316512705
2023-12-28,-0.00605496426151753
2023-12-29,0.0024189199493429617
2024-01-02,-0.014815513314809979
2024-01-03,0.0013665395823649782
2024-01-04,0.003470120976284418
2024-01-05,0.000445965849954956
2024-01-08,0.06006725913220192
2024-01-09,0.024051198161489918
2024-01-10,0.00012125885730622515
2024-01-11,0.01007555837879276
2024-01-12,0.009008642231354754
2024-01-16,-0.002624991666612492
2024-01-17,0.008836925222034065
2024-01-18,0.005272495693153462
2024-01-19,-0.011685122280942376
2024-01-22,-0.009127888939586715
2024-01-23,-0.003561188021003758
2024-01-24,0.014992391041622716
2024-01-25,-0.0307327224055617
2024-01-26,0.019375831711754467
2024-01-29,0.0014599240311309368
2024-01-30,-0.00315154939083275
2024-01-31,-0.015823205825654926
2024-02-01,-0.010965030843702065
2024-02-02,-0.02405812547917828
2024-02-05,0.004315689313805787
2024-02-06,-0.01164455192484227
2024-02-07,-0.01106769036549058
2024-02-08,-0.026324334865672705
2024-02-09,-0.02122121221415064
2024-02-12,0.0028019717591990685
2024-02-13,0.0085373685791108
2024-02-14,-0.005058697813586155
2024-02-15,-0.02034795954479823
2024-02-16,0.015703596200249685
2024-02-20,-0.002108002762367344
2024-02-21,-0.01026009262851897
2024-02-22,0.011790159618963176
2024-02-23,-0.002697639364261828
2024-02-26,-0.0011922365128783994
2024-02-27,0.002895070715901807
2024-02-28,-0.014032957267378071
2024-02-29,0.019860677384029336
2024-03-01,0.018854713187044986
2024-03-04,0.01759984480880865
2024-03-05,-0.01679015994356498
2024-03-06,-0.0025531889813088025
2024-03-07,-0.0034909741714447026
2024-03-08,0.005017004978304866
2024-03-11,0.0037798907862852077
2024-03-12,-0.005702340215864201
2024-03-13,0.016823783158565805
2024-03-14,0.0022994373012832324
2024-03-15,-0.0017369097808401855
2024-03-18,-0.0005314503516300015
2024-03-19,-0.00509378829297174
2024-03-20,0.0005529950059798633
2024-03-21,0.0015013975683085116
2024-03-22,-0.006675179156879202
2024-03-25,-0.004995104063758329
2024-03-26,-0.010541094018656301
2024-03-27,-0.024500683792562077
2024-03-28,-0.002268526649526973
2024-04-01,0.0003081495256771213
2024-04-02,-0.004621868673661306
2024-04-03,0.022857574084874703
2024-04-04,-0.008853372950883806
2024-04-05,-0.012405274500189235
2024-04-08,-0.008681116916395183
2024-04-09,-0.008630270863238323
2024-04-10,0.005829076995927748
2024-04-11,0.0014449471320935525
2024-04-12,-0.008550775886256839
2024-04-15,0.0011418691633162375
2024-04-16,-0.00408874288640572
2024-04-17,0.01756066858470286
2024-04-18,-0.028631677409539903
2024-04-19,-0.029785232663208944
2024-04-22,-0.013271970215772467
2024-04-23,-0.0023070808959075725
2024-04-24,0.03769848872906616
2024-04-25,-0.00628493997253304
2024-04-26,-0.010035712628522044
2024-04-29,-0.04089585119741516
2024-04-30,-0.0018308010399320594
2024-05-01,-0.007706067237153393
2024-05-02,-0.00014588462378810102
2024-05-03,0.0007405334894285378
2024-05-06,-0.020429908163635442
2024-05-07,0.00254425402517336
2024-05-08,0.0908858966498467
2024-05-09,-0.009047638604385752
2024-05-10,0.005488819360894376
2024-05-13,-0.0031527883885566627
2024-05-14,0.012503923302975117
2024-05-15,-0.005253661022768358
2024-05-16,-0.009518897860003532
2024-05-17,-0.008122685928002266
2024-05-20,0.013556748300643903
2024-05-21,-0.0017827972992692303
2024-05-22,-0.004719119210731377
2024-05-23,0.02581163212340436
2024-05-24,0.01402719886242523
2024-05-28,0.000713749783030663
2024-05-29,-0.012036321445812062
2024-05-30,-0.040708117477229765
2024-05-31,0.002556323231193324
2024-06-03,0.015430834133083245
2024-06-04,0.006564489479080027
2024-06-05,0.006353588840523644
2024-06-06,-0.018362816709424988
2024-06-07,0.0044489376295957
2024-06-10,-0.0040149700843559065
2024-06-11,0.018685419965666354
2024-06-12,0.0047927404602901465
2024-06-13,-0.009045779694834083
2024-06-14,-0.013588515478890714
2024-06-17,-0.010341681286530917
2024-06-18,-0.029395043760356343
2024-06-20,0.029926445763056315
2024-06-21,0.013025219460018434
2024-06-24,0.0007639681112143241
2024-06-25,-0.007982445311508303
2024-06-26,0.019112272027371202
2024-06-27,0.008058135718514438
2024-06-28,-0.0034472571664983546
2024-07-01,0.011697170076538168
2024-07-02,0.02987721056657058
2024-07-03,-0.009065138689678908
2024-07-05,-0.009197485074612098
2024-07-08,0.010663566806815006
2024-07-09,-0.012392242506407816
2024-07-10,-0.009437089100652208
2024-07-11,-0.03162920837883225
2024-07-12,-0.0020920405412328596
2024-07-15,0.000575854818648491
2024-07-16,-0.020019173967470723
2024-07-17,-0.00521030242532624
2024-07-18,-0.0022306473433648622
2024-07-19,0.015114484456809131
2024-07-22,-0.017133182993534547
2024-07-23,-0.0005142065333219176
2024-07-24,-0.012194435963393691
2024-07-25,-0.00047103760505124933
2024-07-26,0.005275985438514007
2024-07-29,0.007511840647668741
2024-07-30,-0.0020262563424600284
2024-07-31,-0.02371166662933534
2024-08-01,0.004387296216780512
2024-08-02,0.058878828404719655
2024-08-05,0.004331164520048654
2024-08-06,0.013753109662714983
2024-08-07,0.021616724720455626
2024-08-08,0.015795732746536627
2024-08-09,-0.014527796427812356
2024-08-12,0.003576444871773746
2024-08-13,0.010818669276869279
2024-08-14,-0.0004268260349569754
2024-08-15,-0.006208394470612043
2024-08-16,-0.001843970200944892
2024-08-19,-0.008911182672262045
2024-08-20,-0.00411833788430364
2024-08-21,-0.0014733665932403855
2024-08-22,0.01890418898228995
2024-08-23,-0.013906024339399808
